model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
image features,5,250,0.75,0.01,10,"['image_text', 'image_emotions_happy']",4624559.364840317,329.9294227127111,4605571.134587181,328.57474752065207
image features,5,250,0.75,0.01,10,['image_emotions_happy'],5164271.749442155,368.4340631410286,5284755.644059373,377.0297321899458
image features,5,250,0.75,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3102606.0572057785,221.34887772042012,3391360.341999287,241.94944243844563
image features,5,250,0.75,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2979825.5411878815,212.58936106719355,3362070.5432013874,239.8598235912463
image features,5,250,0.75,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3091662.904646868,220.56816160855263,3134397.583537953,223.61697703593026
image features,5,250,0.75,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",3233663.9990006634,230.698929837179,3427725.9512971267,244.54387004455478
image features,5,250,0.75,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3415513.165396164,243.67257462284326,3285689.0080232634,234.41054425042435
image features,5,250,0.75,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3338162.97492794,238.15418861575162,3327263.643914751,237.3765988595305
image features,5,250,0.75,0.01,20,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3761331.415521496,268.34424745178757,3919453.6347497366,279.62514329338035
image features,5,250,0.75,0.01,20,"['image_text', 'image_emotions_happy']",4474263.986979616,319.2069163414079,4851707.930494408,346.1348574847355
image features,5,250,0.75,0.01,20,['image_text'],4650527.936010291,331.782095587866,4504113.391415747,321.33645907120933
image features,5,250,0.75,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3060733.0109229065,218.36153365206096,3452128.9395954623,246.28484971560133
image features,5,250,0.75,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3025389.5206528734,215.8400269696947,3296274.2894862965,235.16572880463337
image features,5,250,0.75,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2957337.694159281,210.98501310604377,3587523.5613217945,255.94429310478077
image features,5,250,0.75,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3094709.114968967,220.78548705163652,3304359.254418293,235.74253355557818
image features,5,250,0.75,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3206249.3739663716,228.74309130254673,3326515.1105330377,237.32319632600755
image features,5,250,0.75,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3381132.00250013,241.2197231549344,3211566.1190275038,229.1224032521492
image features,5,250,0.75,0.01,30,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3755216.516934948,267.907992924287,3855562.968394153,275.06699861311284
image features,5,250,0.75,0.01,30,"['image_text', 'image_emotions_happy']",4612902.452387814,329.09778490840324,4618206.973814148,329.4762247885924
image features,5,250,0.75,0.01,30,['image_emotions_happy'],5341029.982672667,381.0445060499987,4754228.596851854,339.18040026236224
image features,5,250,0.75,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2951983.1866043867,210.60300707106268,3885964.422389538,277.23592615301715
image features,5,250,0.75,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3034861.604226112,216.51579277107348,3359514.2494666325,239.6774502125837
image features,5,250,0.75,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3026254.193884282,215.90171525555445,3410193.7978547066,243.29307557791955
image features,5,250,0.75,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3108674.963303367,221.78185101091307,3294628.6109255697,235.0483213427162
image features,5,250,0.75,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3221009.333632362,229.79610945793831,3273901.8314860146,233.56961303005468
image features,5,250,0.75,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3373976.629191462,240.7092381554399,3339813.4966073893,238.27194159974738
image features,5,250,0.75,0.01,50,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3725339.941103149,265.77651170863646,3916288.820986826,279.39935633825354
image features,5,250,0.75,0.01,50,"['image_text', 'image_emotions_happy']",4550745.843418334,324.66335289072964,4888724.531618659,348.7757287280724
image features,5,250,0.75,0.01,50,['image_text'],4441939.149349765,316.9007690574997,5239155.502966169,373.77648641243843
image features,5,250,0.75,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3215009.3924946887,229.3680563268848,2927278.8974447697,208.8405317262918
image features,5,250,0.75,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2990645.061964811,213.36125693063516,3448579.5602862216,246.03162674361624
image features,5,250,0.75,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3086511.159326246,220.20062121702512,3056819.592732566,218.08233909480455
image features,5,250,0.75,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2901250.810454688,206.98361282062424,4067945.1648733052,290.218957956864
image features,5,250,0.75,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3347928.635348167,238.85089903736497,3624263.295377302,258.56541185172773
image features,5,250,0.75,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3384163.74109751,241.43601614337655,3006844.540677671,214.51697453275213
image features,5,250,0.75,0.01,100,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3842160.7880983,274.1108483598108,3575317.445328556,255.07347353355175
image features,5,250,0.75,0.01,100,"['image_text', 'image_emotions_happy']",4838291.985329789,345.17772520593707,3810529.613141121,271.8541889745534
image features,5,250,0.75,0.01,100,['image_text'],4617801.2984471135,329.44728273615124,4602631.694828858,328.3650393979852
image features,5,250,0.75,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2720004.0588386524,194.05294604534816,3148097.0869581676,224.59433917971543
image features,5,250,0.75,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2747417.846601026,196.00872484658342,2776760.586850529,198.10212068985678
image features,5,250,0.75,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2831210.4189174715,201.9867289829694,2506268.3569810726,178.80442371842102
image features,5,250,0.75,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2763457.4934251467,197.1530395800976,2937769.9656572887,209.58899483508262
image features,5,250,0.75,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3064081.929676521,218.6004551889953,3399963.454661233,242.56321334506828
image features,5,250,0.75,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3045991.1704412415,217.30980817161475,3237773.132116997,230.99208726256077
image features,5,250,0.75,0.05,5,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3619997.71440392,258.2610929843386,3786284.4041436394,270.12446573456117
image features,5,250,0.75,0.05,5,"['image_text', 'image_emotions_happy']",4674236.437365853,333.47352855445183,4188047.590242772,298.78741188780685
image features,5,250,0.75,0.05,5,['image_emotions_happy'],5057444.276389267,360.8126826518598,5511214.900845715,393.1859896763382
image features,5,250,0.75,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2792726.2148742555,199.24115470835417,2888239.6128489496,206.05535640175341
image features,5,250,0.75,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2660368.0807054173,189.7983431121484,3155135.3736012788,225.09647087829478
image features,5,250,0.75,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2625413.537197452,187.30458501522585,3240000.9818862355,231.15102850004251
image features,5,250,0.75,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2815421.797135224,200.86032310100575,2789546.282070295,199.0142891171689
image features,5,250,0.75,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2985710.8629140044,213.00923691835922,3481051.9376129927,248.348299935658
image features,5,250,0.75,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3070637.303393321,219.06813448456094,3228330.8563767625,230.31844803808576
image features,5,250,0.75,0.05,10,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3594990.4567056694,256.4770029889241,3836564.0232680277,273.7115589910659
image features,5,250,0.75,0.05,10,"['image_text', 'image_emotions_happy']",4613819.611276649,329.1632176726639,4378593.336446773,312.38149579630044
image features,5,250,0.75,0.05,10,['image_text'],4573994.631938045,326.32198861576654,4711976.887308691,336.16604126327906
image features,5,250,0.75,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2631129.023784728,187.71234433703256,3391340.3698579157,241.94801756819248
image features,5,250,0.75,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2699863.661842754,192.6160719499302,3029288.504571167,216.11819174429112
image features,5,250,0.75,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2720157.9986777613,194.0639285581116,2821698.1755529353,201.30809806608147
image features,5,250,0.75,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2654816.3670955817,189.40226782759578,3337955.7028654744,238.13940122812855
image features,5,250,0.75,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3080524.0994201396,219.77348707023785,3074855.2152911634,219.36905250241327
image features,5,250,0.75,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3102781.7779412647,221.3614141452433,3171189.7868803875,226.2418390933594
image features,5,250,0.75,0.05,20,"['image_text', 'image_emotions_angry', 'image_emotions_happy']",3565132.901675268,254.34687877218514,3948220.546237031,281.67745784952797
image features,5,250,0.75,0.05,20,"['image_text', 'image_emotions_happy']",4756988.6814709995,339.377312671349,3864221.3295452925,275.68471110653485
image features,5,250,0.75,0.05,20,['image_emotions_happy'],5288650.050386081,377.3075703859366,4949194.393419677,353.0898233307299
image features,5,250,0.75,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2800881.0901148003,199.82294706264045,2937386.196352081,209.5616156243659
