model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_capitals_ratio', 'title_word_count', 'category_id']",2987842.906956195,213.1613430985471,3201660.1146776592,228.41568028922612
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_capitals_ratio', 'category_id']",3718098.59652479,265.2598932704419,4299344.536362575,306.7276574952416
text features,3,250,0.5,0.1,50,"['title_sentiment', 'title_capitals_ratio']",3721601.1360680726,265.5097745582311,4243858.666379061,302.7691352646581
text features,3,250,0.5,0.1,50,['title_sentiment'],4658629.1217719745,332.3600575796531,4208486.386333716,300.2455746365644
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",2418321.825521875,172.53006413845267,3304556.334655505,235.75659382894946
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2593605.3695024434,185.03529845682405,2888370.736427102,206.06471113655752
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2493283.3135182904,177.87803321165262,3145628.5002751816,224.41822307545993
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",2437778.187983485,173.91813723442206,3493183.672710613,249.21381295895105
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",2805645.6374374116,200.16286363060323,2486421.397253446,177.38848428528883
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio', 'title_non_letter_ratio']",2743426.8369112583,195.7239946876418,2816176.2029276425,200.91414458927036
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_ratio']",3665439.6103354306,261.5030490949338,4435773.929207813,316.4609244448873
text features,3,250,0.5,0.1,100,"['title_sentiment', 'title_capitals_ratio']",3934160.14392127,280.67434813611044,3508679.4911919357,250.31932940769067
text features,3,250,0.5,0.1,100,['title_capitals_ratio'],4275506.011870173,305.0269483025134,4242056.724649508,302.6405795369247
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4317891.721911309,308.05086728417047,4123493.9926279723,294.1819717766894
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4253339.470462484,303.44552321242196,4112472.3679215917,293.39565723516165
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4236857.920309592,302.26968181903504,3871119.809187288,276.1768685698346
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio']",4202133.475975141,299.7923396617718,4437332.749782953,316.57213520723127
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio']",4345825.930818589,310.04377443307317,4417494.920156767,315.1568471419073
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio']",4130880.994988155,294.70898186175873,4565177.653651455,325.69295991775016
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio']",4096948.262486221,292.28812271341593,5209746.49260156,371.6783626677381
text features,3,250,0.75,0.01,5,"['title_sentiment', 'title_non_letter_ratio']",4647575.498820205,331.57146019087526,3928065.0856144023,280.2395090714691
text features,3,250,0.75,0.01,5,['title_sentiment'],4513518.752320872,322.0074646847225,5241668.2362006605,373.9557520591916
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4333217.587702168,309.1442588170793,4165508.0118081905,297.1793732587328
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4140460.548394651,295.3924148714591,4755361.314388825,339.26121160320275
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4158004.8144341144,296.6440734857535,4458865.877377603,318.1083707263416
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4195153.082440389,299.29433822476193,4439374.378687319,316.71779091033073
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",4064279.2339180247,289.9574198538015,4420813.113334328,315.39357662749796
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4094797.7069451315,292.1346958694278,4678529.457737866,333.7798050277956
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio']",4211325.6561661335,300.4481363473854,4864506.256854798,347.04792705410364
text features,3,250,0.75,0.01,10,"['title_sentiment', 'title_non_letter_ratio']",4485548.697618136,320.0120001932346,4615626.13905436,329.2921005823193
text features,3,250,0.75,0.01,10,['title_sentiment'],4716930.950569091,336.5194784456435,4531433.496860416,323.2855543053066
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4316999.669150793,307.9872256636208,3921967.017424032,279.80445527304505
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4446113.171370618,317.1985558447557,3842886.1380854365,274.1625969230015
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4300206.613038252,306.78916053531555,4301850.628236075,306.9064493281187
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'category_id']",4073662.936183654,290.62688027741393,4280478.984095833,305.38173450507634
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio']",4377329.871184047,312.2913565350514,3980480.8533321936,283.9790013387009
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_non_letter_ratio']",4263349.948694614,304.1596996438706,3868483.1557419426,275.9887620973067
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio']",4418932.700514128,315.2594225455011,3805129.603625438,271.46893669826136
text features,3,250,0.75,0.01,20,"['title_sentiment', 'title_capitals_count']",4671941.660986318,333.30981257928,4663842.297198172,332.7319805723477
text features,3,250,0.75,0.01,20,['title_sentiment'],4706423.607210681,335.7698542209355,4492872.043337648,320.53446882969195
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4355388.496722297,310.72599550525774,3813049.8057349953,272.03398679355064
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4226734.024877917,301.54741387697527,4436652.428000301,316.52359908620843
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",4066838.7970933737,290.1400264837996,4615864.714534406,329.30912124616964
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",4053030.5058245845,289.15490310067315,4544371.887343397,324.2086164537431
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_sentiment_polarity', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4269828.058412395,304.6218667025762,4257551.348148316,303.74601073216013
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4256582.348330302,303.67687948627395,3796002.295176231,270.817768150083
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio']",4220545.296871313,301.10589214539823,4477526.704078453,319.4396880033047
text features,3,250,0.75,0.01,30,"['title_sentiment', 'title_non_letter_ratio']",4585116.753505694,327.11547289365336,4214925.747766239,300.70497728067863
text features,3,250,0.75,0.01,30,['title_sentiment'],4720864.522934607,336.80011085997035,4342718.941873984,309.8221128675061
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4359094.881312568,310.99041968748713,4394953.137319634,313.548651244388
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4368672.019326566,311.6736803761101,4233052.380068904,301.9981835863026
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4274418.840222764,304.94938633698945,4293737.690883031,306.3276489438606
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",4172355.4429430976,297.6678887740879,4438698.060280445,316.6695404016993
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",4226495.862724346,301.53042270102947,4372303.98884141,311.9327955719172
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4080675.443062624,291.12717277315693,4204945.86451626,299.99298358362734
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio']",4440133.136297982,316.7719228698788,4683529.31838053,334.13650952769234
text features,3,250,0.75,0.01,50,"['title_sentiment', 'title_capitals_ratio']",4559243.020776888,325.26956606682364,4433338.419031401,316.2871681141494
text features,3,250,0.75,0.01,50,['title_sentiment'],4573514.395042473,326.28772712851526,5007403.419592692,357.2426233894648
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4309009.280521375,307.41716825927716,4198732.721701318,299.5497200291036
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'category_id']",4326362.763566656,308.65521586370704,4060422.2954077953,289.6822547200607
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",4387158.883667959,312.9925866758748,3584009.9941570084,255.69362507462125
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",4211194.426795818,300.4387740650628,4465328.62800107,318.5694420228953
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio']",4137899.067293923,295.2096714111247,5121619.300333226,365.39111422382337
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio']",4212015.988519837,300.4973866514617,4430661.460700365,316.0961861746592
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio']",4386698.892770005,312.9597695965724,3981873.6722086947,284.0783690603829
text features,3,250,0.75,0.01,100,"['title_sentiment', 'title_capitals_count']",4767650.586421526,340.1379637664759,4259922.800851758,303.9151970177521
text features,3,250,0.75,0.01,100,['title_sentiment'],4717465.450205374,336.55761119355014,4514677.641771565,322.09014320548323
text features,3,250,0.75,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'category_id']",2913861.454423125,207.88329258604676,3363312.7336254343,239.94844504405347
